instance_id,event_group_id,group_type,name
UK-SP-06,gr_Course_En-9P_223,Course,En-9P
UK-SP-06,gr_Course_En-9g1_224,Course,En-9g1
UK-SP-06,gr_Course_Fr-9S_225,Course,Fr-9S
UK-SP-06,gr_Course_Fr-9T_226,Course,Fr-9T
UK-SP-06,gr_Course_Fr-9P_227,Course,Fr-9P
UK-SP-06,gr_Course_Fr-9g1_228,Course,Fr-9g1
UK-SP-06,gr_Course_Ge-9S_229,Course,Ge-9S
UK-SP-06,gr_Course_Ge-9T_230,Course,Ge-9T
UK-SP-06,gr_Course_Ge-9P_231,Course,Ge-9P
UK-SP-06,gr_Course_Hi-9S_232,Course,Hi-9S
UK-SP-06,gr_Course_Hi-9T_233,Course,Hi-9T
UK-SP-06,gr_Course_Hi-9P_234,Course,Hi-9P
UK-SP-06,gr_Course_It-9S_235,Course,It-9S
UK-SP-06,gr_Course_It-9T_236,Course,It-9T
UK-SP-06,gr_Course_It-9P_237,Course,It-9P
UK-SP-06,gr_Course_It-9g1_238,Course,It-9g1
UK-SP-06,gr_Course_Ma-9S_239,Course,Ma-9S
UK-SP-06,gr_Course_Ma-9T_240,Course,Ma-9T
UK-SP-06,gr_Course_Ma-9P_241,Course,Ma-9P
UK-SP-06,gr_Course_Ma-9g1_242,Course,Ma-9g1
UK-SP-06,gr_Course_Mu-9g1_243,Course,Mu-9g1
UK-SP-06,gr_Course_Mu-9T_244,Course,Mu-9T
UK-SP-06,gr_Course_Mu-9P_245,Course,Mu-9P
UK-SP-06,gr_Course_Pe-9S_246,Course,Pe-9S
UK-SP-06,gr_Course_Pe-9T_247,Course,Pe-9T
UK-SP-06,gr_Course_Pe-9P_248,Course,Pe-9P
UK-SP-06,gr_Course_Sc-9S_249,Course,Sc-9S
UK-SP-06,gr_Course_Sc-9T_250,Course,Sc-9T
UK-SP-06,gr_Course_Sc-9P_251,Course,Sc-9P
UK-SP-06,gr_Course_Sc-9g1_252,Course,Sc-9g1
UK-SP-06,gr_Course_Ar-9A_253,Course,Ar-9A
UK-SP-06,gr_Course_Ar-9h1_254,Course,Ar-9h1
UK-SP-06,gr_Course_Ar-9L_255,Course,Ar-9L
UK-SP-06,gr_Course_Da-9A_256,Course,Da-9A
UK-SP-06,gr_Course_Da-9U_257,Course,Da-9U
UK-SP-06,gr_Course_Da-9L_258,Course,Da-9L
UK-SP-06,gr_Course_Dr-9A_259,Course,Dr-9A
UK-SP-06,gr_Course_Dr-9U_260,Course,Dr-9U
UK-SP-06,gr_Course_Dr-9h1_261,Course,Dr-9h1
UK-SP-06,gr_Course_Dt-9A_262,Course,Dt-9A
UK-SP-06,gr_Course_Dt-9U_263,Course,Dt-9U
UK-SP-06,gr_Course_Dt-9L_264,Course,Dt-9L
UK-SP-06,gr_Course_Dt-9h1_265,Course,Dt-9h1
UK-SP-06,gr_Course_Dt-9h2_266,Course,Dt-9h2
UK-SP-06,gr_Course_En-9A_267,Course,En-9A
UK-SP-06,gr_Course_En-9U_268,Course,En-9U
UK-SP-06,gr_Course_En-9L_269,Course,En-9L
UK-SP-06,gr_Course_En-9h1_270,Course,En-9h1
UK-SP-06,gr_Course_Fr-9A_271,Course,Fr-9A
UK-SP-06,gr_Course_Fr-9U_272,Course,Fr-9U
UK-SP-06,gr_Course_Fr-9L_273,Course,Fr-9L
UK-SP-06,gr_Course_Fr-9h1_274,Course,Fr-9h1
UK-SP-06,gr_Course_Ge-9A_275,Course,Ge-9A
UK-SP-06,gr_Course_Ge-9U_276,Course,Ge-9U
UK-SP-06,gr_Course_Ge-9L_277,Course,Ge-9L
UK-SP-06,gr_Course_Hi-9A_278,Course,Hi-9A
UK-SP-06,gr_Course_Hi-9U_279,Course,Hi-9U
UK-SP-06,gr_Course_Hi-9L_280,Course,Hi-9L
UK-SP-06,gr_Course_It-9A_281,Course,It-9A
UK-SP-06,gr_Course_It-9U_282,Course,It-9U
UK-SP-06,gr_Course_It-9L_283,Course,It-9L
UK-SP-06,gr_Course_It-9h1_284,Course,It-9h1
UK-SP-06,gr_Course_Ma-9A_285,Course,Ma-9A
UK-SP-06,gr_Course_Ma-9U_286,Course,Ma-9U
UK-SP-06,gr_Course_Ma-9L_287,Course,Ma-9L
UK-SP-06,gr_Course_Ma-9h1_288,Course,Ma-9h1
UK-SP-06,gr_Course_Mu-9h1_289,Course,Mu-9h1
UK-SP-06,gr_Course_Mu-9U_290,Course,Mu-9U
UK-SP-06,gr_Course_Mu-9L_291,Course,Mu-9L
UK-SP-06,gr_Course_Pe-9A_292,Course,Pe-9A
UK-SP-06,gr_Course_Pe-9U_293,Course,Pe-9U
UK-SP-06,gr_Course_Pe-9L_294,Course,Pe-9L
UK-SP-06,gr_Course_Sc-9A_295,Course,Sc-9A
UK-SP-06,gr_Course_Sc-9U_296,Course,Sc-9U
UK-SP-06,gr_Course_Sc-9L_297,Course,Sc-9L
UK-SP-06,gr_Course_Sc-9h1_298,Course,Sc-9h1
UK-SP-06,gr_AllEvents,EventGroup,AllEvents
UK-SP-06,gr_Dt10g1,EventGroup,Dt10g1
UK-SP-06,gr_Dt10g2,EventGroup,Dt10g2
UK-SP-06,gr_Dt10g3,EventGroup,Dt10g3
UK-SP-06,gr_Dt10h4,EventGroup,Dt10h4
UK-SP-06,gr_Dt10h5,EventGroup,Dt10h5
UK-SP-06,gr_Dt10h6,EventGroup,Dt10h6
UK-SP-06,gr_Dt11g7,EventGroup,Dt11g7
UK-SP-06,gr_Dt11g8,EventGroup,Dt11g8
UK-SP-06,gr_Dt11g9,EventGroup,Dt11g9
UK-SP-06,gr_Dt11h10,EventGroup,Dt11h10
UK-SP-06,gr_Dt11h11,EventGroup,Dt11h11
UK-SP-06,gr_Dt11h12,EventGroup,Dt11h12
UK-SP-06,gr_Dt7g13,EventGroup,Dt7g13
UK-SP-06,gr_Dt7g14,EventGroup,Dt7g14
UK-SP-06,gr_Dt7h15,EventGroup,Dt7h15
UK-SP-06,gr_Dt7h16,EventGroup,Dt7h16
UK-SP-06,gr_Dt8g17,EventGroup,Dt8g17
UK-SP-06,gr_Dt8g18,EventGroup,Dt8g18
UK-SP-06,gr_Dt8h19,EventGroup,Dt8h19
UK-SP-06,gr_Dt8h20,EventGroup,Dt8h20
UK-SP-06,gr_Dt9g21,EventGroup,Dt9g21
UK-SP-06,gr_Dt9g22,EventGroup,Dt9g22
UK-SP-06,gr_Dt9h23,EventGroup,Dt9h23
UK-SP-06,gr_Dt9h24,EventGroup,Dt9h24
UK-SP-06,gr_En10g25,EventGroup,En10g25
UK-SP-06,gr_En10g26,EventGroup,En10g26
UK-SP-06,gr_En10g27,EventGroup,En10g27
UK-SP-06,gr_En10g28,EventGroup,En10g28
UK-SP-06,gr_En10h29,EventGroup,En10h29
UK-SP-06,gr_En10h30,EventGroup,En10h30
UK-SP-06,gr_En10h31,EventGroup,En10h31
UK-SP-06,gr_En10h32,EventGroup,En10h32
UK-SP-06,gr_En11g33,EventGroup,En11g33
UK-SP-06,gr_En11g34,EventGroup,En11g34
UK-SP-06,gr_En11g35,EventGroup,En11g35
UK-SP-06,gr_En11h36,EventGroup,En11h36
UK-SP-06,gr_En11h37,EventGroup,En11h37
UK-SP-06,gr_En11h38,EventGroup,En11h38
UK-SP-06,gr_En7g39,EventGroup,En7g39
UK-SP-06,gr_En7g40,EventGroup,En7g40
UK-SP-06,gr_En7g41,EventGroup,En7g41
UK-SP-06,gr_En7h42,EventGroup,En7h42
UK-SP-06,gr_En7h43,EventGroup,En7h43
UK-SP-06,gr_En7h44,EventGroup,En7h44
UK-SP-06,gr_En8g45,EventGroup,En8g45
UK-SP-06,gr_En8g46,EventGroup,En8g46
UK-SP-06,gr_En8g47,EventGroup,En8g47
UK-SP-06,gr_En8h48,EventGroup,En8h48
UK-SP-06,gr_En8h49,EventGroup,En8h49
UK-SP-06,gr_En8h50,EventGroup,En8h50
UK-SP-06,gr_En9g51,EventGroup,En9g51
UK-SP-06,gr_En9g52,EventGroup,En9g52
UK-SP-06,gr_En9g53,EventGroup,En9g53
UK-SP-06,gr_En9h54,EventGroup,En9h54
UK-SP-06,gr_En9h55,EventGroup,En9h55
UK-SP-06,gr_En9h56,EventGroup,En9h56
UK-SP-06,gr_Fr8g57,EventGroup,Fr8g57
UK-SP-06,gr_Fr8g58,EventGroup,Fr8g58
UK-SP-06,gr_Fr8h59,EventGroup,Fr8h59
UK-SP-06,gr_Fr8h60,EventGroup,Fr8h60
UK-SP-06,gr_Fr9g61,EventGroup,Fr9g61
UK-SP-06,gr_Fr9g62,EventGroup,Fr9g62
UK-SP-06,gr_Fr9h63,EventGroup,Fr9h63
UK-SP-06,gr_Fr9h64,EventGroup,Fr9h64
UK-SP-06,gr_Ma10g65,EventGroup,Ma10g65
UK-SP-06,gr_Ma10g66,EventGroup,Ma10g66
UK-SP-06,gr_Ma10g67,EventGroup,Ma10g67
UK-SP-06,gr_Ma10h68,EventGroup,Ma10h68
UK-SP-06,gr_Ma10h69,EventGroup,Ma10h69
UK-SP-06,gr_Ma10h70,EventGroup,Ma10h70
UK-SP-06,gr_Ma11g71,EventGroup,Ma11g71
UK-SP-06,gr_Ma11g72,EventGroup,Ma11g72
UK-SP-06,gr_Ma11g73,EventGroup,Ma11g73
UK-SP-06,gr_Ma11h74,EventGroup,Ma11h74
UK-SP-06,gr_Ma11h75,EventGroup,Ma11h75
UK-SP-06,gr_Ma11h76,EventGroup,Ma11h76
UK-SP-06,gr_Ma777,EventGroup,Ma777
UK-SP-06,gr_Ma778,EventGroup,Ma778
UK-SP-06,gr_Ma779,EventGroup,Ma779
UK-SP-06,gr_Ma8g80,EventGroup,Ma8g80
UK-SP-06,gr_Ma8g81,EventGroup,Ma8g81
UK-SP-06,gr_Ma8g82,EventGroup,Ma8g82
UK-SP-06,gr_Ma8h83,EventGroup,Ma8h83
UK-SP-06,gr_Ma8h84,EventGroup,Ma8h84
UK-SP-06,gr_Ma8h85,EventGroup,Ma8h85
UK-SP-06,gr_Ma9g86,EventGroup,Ma9g86
UK-SP-06,gr_Ma9g87,EventGroup,Ma9g87
UK-SP-06,gr_Ma9g88,EventGroup,Ma9g88
UK-SP-06,gr_Ma9h89,EventGroup,Ma9h89
UK-SP-06,gr_Ma9h90,EventGroup,Ma9h90
UK-SP-06,gr_Ma9h91,EventGroup,Ma9h91
UK-SP-06,gr_OptionA1092,EventGroup,OptionA1092
UK-SP-06,gr_OptionA1093,EventGroup,OptionA1093
UK-SP-06,gr_OptionA1094,EventGroup,OptionA1094
UK-SP-06,gr_OptionA1195,EventGroup,OptionA1195
UK-SP-06,gr_OptionA1196,EventGroup,OptionA1196
UK-SP-06,gr_OptionA1197,EventGroup,OptionA1197
UK-SP-06,gr_OptionA1398,EventGroup,OptionA1398
UK-SP-06,gr_OptionA1399,EventGroup,OptionA1399
UK-SP-06,gr_OptionA13100,EventGroup,OptionA13100
UK-SP-06,gr_OptionA13101,EventGroup,OptionA13101
UK-SP-06,gr_OptionA13102,EventGroup,OptionA13102
UK-SP-06,gr_OptionB10103,EventGroup,OptionB10103
UK-SP-06,gr_OptionB10104,EventGroup,OptionB10104
UK-SP-06,gr_OptionB10105,EventGroup,OptionB10105
UK-SP-06,gr_OptionB11106,EventGroup,OptionB11106
UK-SP-06,gr_OptionB11107,EventGroup,OptionB11107
UK-SP-06,gr_OptionB11108,EventGroup,OptionB11108
UK-SP-06,gr_OptionB12109,EventGroup,OptionB12109
UK-SP-06,gr_OptionB12110,EventGroup,OptionB12110
UK-SP-06,gr_OptionB12111,EventGroup,OptionB12111
UK-SP-06,gr_OptionB12112,EventGroup,OptionB12112
UK-SP-06,gr_OptionB12113,EventGroup,OptionB12113
UK-SP-06,gr_OptionB13114,EventGroup,OptionB13114
UK-SP-06,gr_OptionB13115,EventGroup,OptionB13115
UK-SP-06,gr_OptionB13116,EventGroup,OptionB13116
UK-SP-06,gr_OptionB13117,EventGroup,OptionB13117
UK-SP-06,gr_OptionB13118,EventGroup,OptionB13118
UK-SP-06,gr_OptionC12119,EventGroup,OptionC12119
UK-SP-06,gr_OptionC12120,EventGroup,OptionC12120
UK-SP-06,gr_OptionC12121,EventGroup,OptionC12121
UK-SP-06,gr_OptionC12122,EventGroup,OptionC12122
UK-SP-06,gr_OptionC12123,EventGroup,OptionC12123
UK-SP-06,gr_OptionC13124,EventGroup,OptionC13124
UK-SP-06,gr_OptionC13125,EventGroup,OptionC13125
UK-SP-06,gr_OptionC13126,EventGroup,OptionC13126
UK-SP-06,gr_OptionC13127,EventGroup,OptionC13127
UK-SP-06,gr_OptionD12128,EventGroup,OptionD12128
UK-SP-06,gr_OptionD12129,EventGroup,OptionD12129
UK-SP-06,gr_OptionD12130,EventGroup,OptionD12130
UK-SP-06,gr_OptionD12131,EventGroup,OptionD12131
UK-SP-06,gr_OptionD12132,EventGroup,OptionD12132
UK-SP-06,gr_OptionD13133,EventGroup,OptionD13133
UK-SP-06,gr_OptionD13134,EventGroup,OptionD13134
UK-SP-06,gr_OptionD13135,EventGroup,OptionD13135
UK-SP-06,gr_OptionD13136,EventGroup,OptionD13136
UK-SP-06,gr_OptionD13137,EventGroup,OptionD13137
UK-SP-06,gr_Pe10g138,EventGroup,Pe10g138
UK-SP-06,gr_Pe10h139,EventGroup,Pe10h139
UK-SP-06,gr_Pe11g140,EventGroup,Pe11g140
UK-SP-06,gr_Pe11h141,EventGroup,Pe11h141
UK-SP-06,gr_Pe7g142,EventGroup,Pe7g142
UK-SP-06,gr_Pe7g143,EventGroup,Pe7g143
UK-SP-06,gr_Pe7h144,EventGroup,Pe7h144
UK-SP-06,gr_Pe7h145,EventGroup,Pe7h145
UK-SP-06,gr_Pe8g146,EventGroup,Pe8g146
UK-SP-06,gr_Pe8g147,EventGroup,Pe8g147
UK-SP-06,gr_Pe8h148,EventGroup,Pe8h148
UK-SP-06,gr_Pe8h149,EventGroup,Pe8h149
UK-SP-06,gr_Pe9g150,EventGroup,Pe9g150
UK-SP-06,gr_Pe9h151,EventGroup,Pe9h151
UK-SP-06,gr_Ps10152,EventGroup,Ps10152
UK-SP-06,gr_Ps11153,EventGroup,Ps11153
UK-SP-06,gr_Ps12154,EventGroup,Ps12154
UK-SP-06,gr_Ps13155,EventGroup,Ps13155
UK-SP-06,gr_Ps7156,EventGroup,Ps7156
UK-SP-06,gr_Ps8157,EventGroup,Ps8157
UK-SP-06,gr_Ps9158,EventGroup,Ps9158
UK-SP-06,gr_Re10g159,EventGroup,Re10g159
UK-SP-06,gr_Re10g160,EventGroup,Re10g160
UK-SP-06,gr_Re10h161,EventGroup,Re10h161
UK-SP-06,gr_Re10h162,EventGroup,Re10h162
UK-SP-06,gr_Re11g163,EventGroup,Re11g163
UK-SP-06,gr_Re11g164,EventGroup,Re11g164
UK-SP-06,gr_Re11g165,EventGroup,Re11g165
UK-SP-06,gr_Re11h166,EventGroup,Re11h166
UK-SP-06,gr_Re11h167,EventGroup,Re11h167
UK-SP-06,gr_Re11h168,EventGroup,Re11h168
UK-SP-06,gr_Re12169,EventGroup,Re12169
UK-SP-06,gr_Re9g170,EventGroup,Re9g170
UK-SP-06,gr_Re9g171,EventGroup,Re9g171
UK-SP-06,gr_Re9h172,EventGroup,Re9h172
UK-SP-06,gr_Re9h173,EventGroup,Re9h173
UK-SP-06,gr_Sd10g174,EventGroup,Sd10g174
UK-SP-06,gr_Sd10g175,EventGroup,Sd10g175
UK-SP-06,gr_Sd10g176,EventGroup,Sd10g176
UK-SP-06,gr_Sd10h177,EventGroup,Sd10h177
UK-SP-06,gr_Sd10h178,EventGroup,Sd10h178
UK-SP-06,gr_Sd10h179,EventGroup,Sd10h179
UK-SP-06,gr_Sd11g180,EventGroup,Sd11g180
UK-SP-06,gr_Sd11g181,EventGroup,Sd11g181
UK-SP-06,gr_Sd11g182,EventGroup,Sd11g182
UK-SP-06,gr_Sd11g183,EventGroup,Sd11g183
UK-SP-06,gr_Sd11g184,EventGroup,Sd11g184
UK-SP-06,gr_Sd11h185,EventGroup,Sd11h185
UK-SP-06,gr_Sd11h186,EventGroup,Sd11h186
UK-SP-06,gr_Sd11h187,EventGroup,Sd11h187
UK-SP-06,gr_Sd11h188,EventGroup,Sd11h188
UK-SP-06,gr_Sd11h189,EventGroup,Sd11h189
UK-SP-06,gr_Ps9h190,EventGroup,Ps9h190
UK-SP-06,gr_Ps9h191,EventGroup,Ps9h191
UK-SP-06,gr_OptionA12a192,EventGroup,OptionA12a192
UK-SP-06,gr_OptionA12a193,EventGroup,OptionA12a193
UK-SP-06,gr_OptionA12a194,EventGroup,OptionA12a194
UK-SP-06,gr_OptionA12b195,EventGroup,OptionA12b195
UK-SP-06,gr_OptionA12b196,EventGroup,OptionA12b196
