instance_id,event_id,name,color,duration,workload,course_ref,preassigned_time_ref
UK-SP-06,En (11S)_41001,En (11S),,1,,gr_Course_En-11S_410,
UK-SP-06,En (11S)_41002,En (11S),,1,,gr_Course_En-11S_410,
UK-SP-06,En (11T)_41100,En (11T),,1,,gr_Course_En-11T_411,
UK-SP-06,En (11T)_41101,En (11T),,1,,gr_Course_En-11T_411,
UK-SP-06,En (11T)_41102,En (11T),,1,,gr_Course_En-11T_411,
UK-SP-06,En (11P)_41200,En (11P),,1,,gr_Course_En-11P_412,
UK-SP-06,En (11P)_41201,En (11P),,1,,gr_Course_En-11P_412,
UK-SP-06,En (11P)_41202,En (11P),,1,,gr_Course_En-11P_412,
UK-SP-06,En (11g1)_41300,En (11g1),,1,,gr_Course_En-11g1_413,
UK-SP-06,En (11g1)_41301,En (11g1),,1,,gr_Course_En-11g1_413,
UK-SP-06,En (11g1)_41302,En (11g1),,1,,gr_Course_En-11g1_413,
UK-SP-06,Ma (11S)_41400,Ma (11S),,1,,gr_Course_Ma-11S_414,
UK-SP-06,Ma (11S)_41401,Ma (11S),,1,,gr_Course_Ma-11S_414,
UK-SP-06,Ma (11S)_41402,Ma (11S),,1,,gr_Course_Ma-11S_414,
UK-SP-06,Ma (11T)_41500,Ma (11T),,1,,gr_Course_Ma-11T_415,
UK-SP-06,Ma (11T)_41501,Ma (11T),,1,,gr_Course_Ma-11T_415,
UK-SP-06,Ma (11T)_41502,Ma (11T),,1,,gr_Course_Ma-11T_415,
UK-SP-06,Ma (11P)_41600,Ma (11P),,1,,gr_Course_Ma-11P_416,
UK-SP-06,Ma (11P)_41601,Ma (11P),,1,,gr_Course_Ma-11P_416,
UK-SP-06,Ma (11P)_41602,Ma (11P),,1,,gr_Course_Ma-11P_416,
UK-SP-06,Ma (11g1)_41700,Ma (11g1),,1,,gr_Course_Ma-11g1_417,
UK-SP-06,Ma (11g1)_41701,Ma (11g1),,1,,gr_Course_Ma-11g1_417,
UK-SP-06,Ma (11g1)_41702,Ma (11g1),,1,,gr_Course_Ma-11g1_417,
UK-SP-06,Pe (11S)_41800,Pe (11S),,1,,gr_Course_Pe-11S_418,
UK-SP-06,Pe (11T)_41900,Pe (11T),,1,,gr_Course_Pe-11T_419,
UK-SP-06,Pe (11P)_42000,Pe (11P),,1,,gr_Course_Pe-11P_420,
UK-SP-06,Re (11S)_42100,Re (11S),,1,,gr_Course_Re-11S_421,
UK-SP-06,Re (11S)_42101,Re (11S),,1,,gr_Course_Re-11S_421,
UK-SP-06,Re (11S)_42102,Re (11S),,1,,gr_Course_Re-11S_421,
UK-SP-06,Re (11T)_42200,Re (11T),,1,,gr_Course_Re-11T_422,
UK-SP-06,Re (11T)_42201,Re (11T),,1,,gr_Course_Re-11T_422,
UK-SP-06,Re (11T)_42202,Re (11T),,1,,gr_Course_Re-11T_422,
UK-SP-06,Re (11P)_42300,Re (11P),,1,,gr_Course_Re-11P_423,
UK-SP-06,Re (11P)_42301,Re (11P),,1,,gr_Course_Re-11P_423,
UK-SP-06,Re (11P)_42302,Re (11P),,1,,gr_Course_Re-11P_423,
UK-SP-06,Re (11g1)_42400,Re (11g1),,1,,gr_Course_Re-11g1_424,
UK-SP-06,Re (11g1)_42401,Re (11g1),,1,,gr_Course_Re-11g1_424,
UK-SP-06,Re (11g1)_42402,Re (11g1),,1,,gr_Course_Re-11g1_424,
UK-SP-06,Sd (11S)_42500,Sd (11S),,1,,gr_Course_Sd-11S_425,
UK-SP-06,Sd (11S)_42501,Sd (11S),,1,,gr_Course_Sd-11S_425,
UK-SP-06,Sd (11S)_42502,Sd (11S),,1,,gr_Course_Sd-11S_425,
UK-SP-06,Sd (11S)_42503,Sd (11S),,1,,gr_Course_Sd-11S_425,
UK-SP-06,Sd (11S)_42504,Sd (11S),,1,,gr_Course_Sd-11S_425,
UK-SP-06,Sd (11T)_42600,Sd (11T),,1,,gr_Course_Sd-11T_426,
UK-SP-06,Sd (11T)_42601,Sd (11T),,1,,gr_Course_Sd-11T_426,
UK-SP-06,Sd (11T)_42602,Sd (11T),,1,,gr_Course_Sd-11T_426,
UK-SP-06,Sd (11T)_42603,Sd (11T),,1,,gr_Course_Sd-11T_426,
UK-SP-06,Sd (11T)_42604,Sd (11T),,1,,gr_Course_Sd-11T_426,
UK-SP-06,Sd (11P)_42700,Sd (11P),,1,,gr_Course_Sd-11P_427,
UK-SP-06,Sd (11P)_42701,Sd (11P),,1,,gr_Course_Sd-11P_427,
UK-SP-06,Sd (11P)_42702,Sd (11P),,1,,gr_Course_Sd-11P_427,
UK-SP-06,Sd (11P)_42703,Sd (11P),,1,,gr_Course_Sd-11P_427,
UK-SP-06,Sd (11P)_42704,Sd (11P),,1,,gr_Course_Sd-11P_427,
UK-SP-06,Sd (11g1)_42800,Sd (11g1),,1,,gr_Course_Sd-11g1_428,
UK-SP-06,Sd (11g1)_42801,Sd (11g1),,1,,gr_Course_Sd-11g1_428,
UK-SP-06,Sd (11g1)_42802,Sd (11g1),,1,,gr_Course_Sd-11g1_428,
UK-SP-06,Sd (11g1)_42803,Sd (11g1),,1,,gr_Course_Sd-11g1_428,
UK-SP-06,Sd (11g1)_42804,Sd (11g1),,1,,gr_Course_Sd-11g1_428,
UK-SP-06,Dt (11A)_42900,Dt (11A),,1,,gr_Course_Dt-11A_429,
UK-SP-06,Dt (11A)_42901,Dt (11A),,1,,gr_Course_Dt-11A_429,
UK-SP-06,Dt (11A)_42902,Dt (11A),,1,,gr_Course_Dt-11A_429,
UK-SP-06,Dt (11U)_43000,Dt (11U),,1,,gr_Course_Dt-11U_430,
UK-SP-06,Dt (11U)_43001,Dt (11U),,1,,gr_Course_Dt-11U_430,
UK-SP-06,Dt (11U)_43002,Dt (11U),,1,,gr_Course_Dt-11U_430,
UK-SP-06,Dt (11L)_43100,Dt (11L),,1,,gr_Course_Dt-11L_431,
UK-SP-06,Dt (11L)_43101,Dt (11L),,1,,gr_Course_Dt-11L_431,
UK-SP-06,Dt (11L)_43102,Dt (11L),,1,,gr_Course_Dt-11L_431,
UK-SP-06,Dt (11h1)_43200,Dt (11h1),,1,,gr_Course_Dt-11h1_432,
UK-SP-06,Dt (11h1)_43201,Dt (11h1),,1,,gr_Course_Dt-11h1_432,
UK-SP-06,Dt (11h1)_43202,Dt (11h1),,1,,gr_Course_Dt-11h1_432,
UK-SP-06,Dt (11h2)_43300,Dt (11h2),,1,,gr_Course_Dt-11h2_433,
UK-SP-06,Dt (11h2)_43301,Dt (11h2),,1,,gr_Course_Dt-11h2_433,
UK-SP-06,Dt (11h2)_43302,Dt (11h2),,1,,gr_Course_Dt-11h2_433,
UK-SP-06,Dv (11A)_43400,Dv (11A),,1,,gr_Course_Dv-11A_434,
UK-SP-06,Dv (11A)_43401,Dv (11A),,1,,gr_Course_Dv-11A_434,
UK-SP-06,Dv (11A)_43402,Dv (11A),,1,,gr_Course_Dv-11A_434,
UK-SP-06,En (11A)_43500,En (11A),,1,,gr_Course_En-11A_435,
UK-SP-06,En (11A)_43501,En (11A),,1,,gr_Course_En-11A_435,
UK-SP-06,En (11A)_43502,En (11A),,1,,gr_Course_En-11A_435,
UK-SP-06,En (11U)_43600,En (11U),,1,,gr_Course_En-11U_436,
UK-SP-06,En (11U)_43601,En (11U),,1,,gr_Course_En-11U_436,
UK-SP-06,En (11U)_43602,En (11U),,1,,gr_Course_En-11U_436,
UK-SP-06,En (11L)_43700,En (11L),,1,,gr_Course_En-11L_437,
UK-SP-06,En (11L)_43701,En (11L),,1,,gr_Course_En-11L_437,
UK-SP-06,En (11L)_43702,En (11L),,1,,gr_Course_En-11L_437,
UK-SP-06,En (11h1)_43800,En (11h1),,1,,gr_Course_En-11h1_438,
UK-SP-06,En (11h1)_43801,En (11h1),,1,,gr_Course_En-11h1_438,
UK-SP-06,En (11h1)_43802,En (11h1),,1,,gr_Course_En-11h1_438,
UK-SP-06,Ma (11A)_43900,Ma (11A),,1,,gr_Course_Ma-11A_439,
UK-SP-06,Ma (11A)_43901,Ma (11A),,1,,gr_Course_Ma-11A_439,
UK-SP-06,Ma (11A)_43902,Ma (11A),,1,,gr_Course_Ma-11A_439,
UK-SP-06,Ma (11U)_44000,Ma (11U),,1,,gr_Course_Ma-11U_440,
UK-SP-06,Ma (11U)_44001,Ma (11U),,1,,gr_Course_Ma-11U_440,
UK-SP-06,Ma (11U)_44002,Ma (11U),,1,,gr_Course_Ma-11U_440,
UK-SP-06,Ma (11L)_44100,Ma (11L),,1,,gr_Course_Ma-11L_441,
UK-SP-06,Ma (11L)_44101,Ma (11L),,1,,gr_Course_Ma-11L_441,
UK-SP-06,Ma (11L)_44102,Ma (11L),,1,,gr_Course_Ma-11L_441,
UK-SP-06,Ma (11h1)_44200,Ma (11h1),,1,,gr_Course_Ma-11h1_442,
UK-SP-06,Ma (11h1)_44201,Ma (11h1),,1,,gr_Course_Ma-11h1_442,
UK-SP-06,Ma (11h1)_44202,Ma (11h1),,1,,gr_Course_Ma-11h1_442,
UK-SP-06,Pe (11A)_44300,Pe (11A),,1,,gr_Course_Pe-11A_443,
UK-SP-06,Pe (11U)_44400,Pe (11U),,1,,gr_Course_Pe-11U_444,
UK-SP-06,Re (11A)_44600,Re (11A),,1,,gr_Course_Re-11A_446,
UK-SP-06,Re (11A)_44601,Re (11A),,1,,gr_Course_Re-11A_446,
UK-SP-06,Re (11A)_44602,Re (11A),,1,,gr_Course_Re-11A_446,
UK-SP-06,Re (11U)_44700,Re (11U),,1,,gr_Course_Re-11U_447,
UK-SP-06,Re (11U)_44701,Re (11U),,1,,gr_Course_Re-11U_447,
UK-SP-06,Re (11U)_44702,Re (11U),,1,,gr_Course_Re-11U_447,
UK-SP-06,Re (11L)_44800,Re (11L),,1,,gr_Course_Re-11L_448,
UK-SP-06,Re (11L)_44801,Re (11L),,1,,gr_Course_Re-11L_448,
UK-SP-06,Re (11L)_44802,Re (11L),,1,,gr_Course_Re-11L_448,
UK-SP-06,Re (11h1)_44900,Re (11h1),,1,,gr_Course_Re-11h1_449,
UK-SP-06,Re (11h1)_44901,Re (11h1),,1,,gr_Course_Re-11h1_449,
UK-SP-06,Re (11h1)_44902,Re (11h1),,1,,gr_Course_Re-11h1_449,
UK-SP-06,Sd (11U)_45000,Sd (11U),,1,,gr_Course_Sd-11U_450,
UK-SP-06,Sd (11U)_45001,Sd (11U),,1,,gr_Course_Sd-11U_450,
UK-SP-06,Sd (11U)_45002,Sd (11U),,1,,gr_Course_Sd-11U_450,
UK-SP-06,Sd (11U)_45003,Sd (11U),,1,,gr_Course_Sd-11U_450,
UK-SP-06,Sd (11U)_45004,Sd (11U),,1,,gr_Course_Sd-11U_450,
UK-SP-06,Sd (11L)_45100,Sd (11L),,1,,gr_Course_Sd-11L_451,
UK-SP-06,Sd (11L)_45101,Sd (11L),,1,,gr_Course_Sd-11L_451,
UK-SP-06,Sd (11L)_45102,Sd (11L),,1,,gr_Course_Sd-11L_451,
UK-SP-06,Sd (11L)_45103,Sd (11L),,1,,gr_Course_Sd-11L_451,
UK-SP-06,Sd (11L)_45104,Sd (11L),,1,,gr_Course_Sd-11L_451,
UK-SP-06,Sd (11h1)_45200,Sd (11h1),,1,,gr_Course_Sd-11h1_452,
UK-SP-06,Sd (11h1)_45201,Sd (11h1),,1,,gr_Course_Sd-11h1_452,
UK-SP-06,Sd (11h1)_45202,Sd (11h1),,1,,gr_Course_Sd-11h1_452,
UK-SP-06,Sd (11h1)_45203,Sd (11h1),,1,,gr_Course_Sd-11h1_452,
UK-SP-06,Sd (11h1)_45204,Sd (11h1),,1,,gr_Course_Sd-11h1_452,
UK-SP-06,Sd (11h2)_45300,Sd (11h2),,1,,gr_Course_Sd-11h2_453,
UK-SP-06,Sd (11h2)_45301,Sd (11h2),,1,,gr_Course_Sd-11h2_453,
UK-SP-06,Sd (11h2)_45302,Sd (11h2),,1,,gr_Course_Sd-11h2_453,
UK-SP-06,Sd (11h2)_45303,Sd (11h2),,1,,gr_Course_Sd-11h2_453,
UK-SP-06,Sd (11h2)_45304,Sd (11h2),,1,,gr_Course_Sd-11h2_453,
UK-SP-06,Sx (11A)_45400,Sx (11A),,1,,gr_Course_Sx-11A_454,
UK-SP-06,Sx (11A)_45401,Sx (11A),,1,,gr_Course_Sx-11A_454,
UK-SP-06,Mu (12a4)_45500,Mu (12a4),,1,,gr_Course_Mu-12a4_455,
UK-SP-06,Mu (12a4)_45501,Mu (12a4),,1,,gr_Course_Mu-12a4_455,
UK-SP-06,Mu (12a4)_45502,Mu (12a4),,1,,gr_Course_Mu-12a4_455,
UK-SP-06,Mu (12a4)_45503,Mu (12a4),,1,,gr_Course_Mu-12a4_455,
UK-SP-06,Ma (12T)_45600,Ma (12T),,1,,gr_Course_Ma-12T_456,
UK-SP-06,Ma (12T)_45601,Ma (12T),,1,,gr_Course_Ma-12T_456,
UK-SP-06,Ma (12T)_45602,Ma (12T),,1,,gr_Course_Ma-12T_456,
UK-SP-06,Ma (12T)_45603,Ma (12T),,1,,gr_Course_Ma-12T_456,
UK-SP-06,Ma (12T)_45604,Ma (12T),,1,,gr_Course_Ma-12T_456,
UK-SP-06,Ph (12P)_45700,Ph (12P),,1,,gr_Course_Ph-12P_457,
UK-SP-06,Ph (12P)_45701,Ph (12P),,1,,gr_Course_Ph-12P_457,
UK-SP-06,Ph (12P)_45702,Ph (12P),,1,,gr_Course_Ph-12P_457,
UK-SP-06,Ph (12P)_45703,Ph (12P),,1,,gr_Course_Ph-12P_457,
UK-SP-06,Ph (12P)_45704,Ph (12P),,1,,gr_Course_Ph-12P_457,
UK-SP-06,Ge (12A)_45800,Ge (12A),,1,,gr_Course_Ge-12A_458,
UK-SP-06,Ge (12A)_45801,Ge (12A),,1,,gr_Course_Ge-12A_458,
UK-SP-06,Ge (12A)_45802,Ge (12A),,1,,gr_Course_Ge-12A_458,
UK-SP-06,Ge (12A)_45803,Ge (12A),,1,,gr_Course_Ge-12A_458,
UK-SP-06,Py (12a1)_45900,Py (12a1),,1,,gr_Course_Py-12a1_459,
UK-SP-06,Py (12a1)_45901,Py (12a1),,1,,gr_Course_Py-12a1_459,
UK-SP-06,Py (12a1)_45902,Py (12a1),,1,,gr_Course_Py-12a1_459,
UK-SP-06,Py (12a1)_45903,Py (12a1),,1,,gr_Course_Py-12a1_459,
UK-SP-06,Py (12a1)_45904,Py (12a1),,1,,gr_Course_Py-12a1_459,
UK-SP-06,En (12a2)_46000,En (12a2),,1,,gr_Course_En-12a2_460,
UK-SP-06,En (12a2)_46001,En (12a2),,1,,gr_Course_En-12a2_460,
UK-SP-06,En (12a2)_46002,En (12a2),,1,,gr_Course_En-12a2_460,
UK-SP-06,En (12a2)_46003,En (12a2),,1,,gr_Course_En-12a2_460,
UK-SP-06,En (12a2)_46004,En (12a2),,1,,gr_Course_En-12a2_460,
UK-SP-06,Py (12a3)_46100,Py (12a3),,1,,gr_Course_Py-12a3_461,
UK-SP-06,Py (12a3)_46101,Py (12a3),,1,,gr_Course_Py-12a3_461,
UK-SP-06,Py (12a3)_46102,Py (12a3),,1,,gr_Course_Py-12a3_461,
UK-SP-06,Py (12a3)_46103,Py (12a3),,1,,gr_Course_Py-12a3_461,
UK-SP-06,Py (12a3)_46104,Py (12a3),,1,,gr_Course_Py-12a3_461,
UK-SP-06,Ps (12A)_46300,Ps (12A),,1,,gr_Course_Ps-12A_463,
UK-SP-06,Bi (12T)_46400,Bi (12T),,1,,gr_Course_Bi-12T_464,
UK-SP-06,Bi (12T)_46401,Bi (12T),,1,,gr_Course_Bi-12T_464,
UK-SP-06,Bi (12T)_46402,Bi (12T),,1,,gr_Course_Bi-12T_464,
UK-SP-06,Bi (12T)_46403,Bi (12T),,1,,gr_Course_Bi-12T_464,
UK-SP-06,Bi (12T)_46404,Bi (12T),,1,,gr_Course_Bi-12T_464,
UK-SP-06,Fm (12P)_46500,Fm (12P),,1,,gr_Course_Fm-12P_465,
UK-SP-06,Fm (12P)_46501,Fm (12P),,1,,gr_Course_Fm-12P_465,
UK-SP-06,Fm (12P)_46502,Fm (12P),,1,,gr_Course_Fm-12P_465,
UK-SP-06,Fm (12P)_46503,Fm (12P),,1,,gr_Course_Fm-12P_465,
UK-SP-06,Hi (12A)_46600,Hi (12A),,1,,gr_Course_Hi-12A_466,
UK-SP-06,Hi (12A)_46601,Hi (12A),,1,,gr_Course_Hi-12A_466,
UK-SP-06,Hi (12A)_46602,Hi (12A),,1,,gr_Course_Hi-12A_466,
UK-SP-06,Hi (12A)_46603,Hi (12A),,1,,gr_Course_Hi-12A_466,
UK-SP-06,Hi (12A)_46604,Hi (12A),,1,,gr_Course_Hi-12A_466,
UK-SP-06,Pa (12a1)_46700,Pa (12a1),,1,,gr_Course_Pa-12a1_467,
UK-SP-06,Pa (12a1)_46701,Pa (12a1),,1,,gr_Course_Pa-12a1_467,
UK-SP-06,Pa (12a1)_46702,Pa (12a1),,1,,gr_Course_Pa-12a1_467,
UK-SP-06,Pa (12a1)_46703,Pa (12a1),,1,,gr_Course_Pa-12a1_467,
UK-SP-06,Pa (12a1)_46704,Pa (12a1),,1,,gr_Course_Pa-12a1_467,
UK-SP-06,Ec (12a2)_46800,Ec (12a2),,1,,gr_Course_Ec-12a2_468,
UK-SP-06,Ec (12a2)_46801,Ec (12a2),,1,,gr_Course_Ec-12a2_468,
UK-SP-06,Ec (12a2)_46802,Ec (12a2),,1,,gr_Course_Ec-12a2_468,
UK-SP-06,Ec (12a2)_46803,Ec (12a2),,1,,gr_Course_Ec-12a2_468,
UK-SP-06,Dt (12a3)_46900,Dt (12a3),,1,,gr_Course_Dt-12a3_469,
UK-SP-06,Dt (12a3)_46901,Dt (12a3),,1,,gr_Course_Dt-12a3_469,
UK-SP-06,Dt (12a3)_46902,Dt (12a3),,1,,gr_Course_Dt-12a3_469,
UK-SP-06,Dt (12a3)_46903,Dt (12a3),,1,,gr_Course_Dt-12a3_469,
UK-SP-06,Dt (12a3)_46904,Dt (12a3),,1,,gr_Course_Dt-12a3_469,
UK-SP-06,Ch (12T)_47000,Ch (12T),,1,,gr_Course_Ch-12T_470,
UK-SP-06,Ch (12T)_47001,Ch (12T),,1,,gr_Course_Ch-12T_470,
UK-SP-06,Ch (12T)_47002,Ch (12T),,1,,gr_Course_Ch-12T_470,
UK-SP-06,Ch (12T)_47003,Ch (12T),,1,,gr_Course_Ch-12T_470,
UK-SP-06,Ch (12T)_47004,Ch (12T),,1,,gr_Course_Ch-12T_470,
UK-SP-06,So (12P)_47100,So (12P),,1,,gr_Course_So-12P_471,
UK-SP-06,So (12P)_47101,So (12P),,1,,gr_Course_So-12P_471,
UK-SP-06,So (12P)_47102,So (12P),,1,,gr_Course_So-12P_471,
UK-SP-06,So (12P)_47103,So (12P),,1,,gr_Course_So-12P_471,
UK-SP-06,So (12P)_47104,So (12P),,1,,gr_Course_So-12P_471,
UK-SP-06,Cp (12A)_47200,Cp (12A),,1,,gr_Course_Cp-12A_472,
UK-SP-06,Cp (12A)_47201,Cp (12A),,1,,gr_Course_Cp-12A_472,
UK-SP-06,Cp (12A)_47202,Cp (12A),,1,,gr_Course_Cp-12A_472,
UK-SP-06,Cp (12A)_47203,Cp (12A),,1,,gr_Course_Cp-12A_472,
UK-SP-06,Cp (12A)_47204,Cp (12A),,1,,gr_Course_Cp-12A_472,
UK-SP-06,Fr (12a1)_47300,Fr (12a1),,1,,gr_Course_Fr-12a1_473,
UK-SP-06,Fr (12a1)_47301,Fr (12a1),,1,,gr_Course_Fr-12a1_473,
UK-SP-06,Fr (12a1)_47302,Fr (12a1),,1,,gr_Course_Fr-12a1_473,
UK-SP-06,Fr (12a1)_47303,Fr (12a1),,1,,gr_Course_Fr-12a1_473,
UK-SP-06,Ll (12a2)_47400,Ll (12a2),,1,,gr_Course_Ll-12a2_474,
UK-SP-06,Ll (12a2)_47401,Ll (12a2),,1,,gr_Course_Ll-12a2_474,
UK-SP-06,Ll (12a2)_47402,Ll (12a2),,1,,gr_Course_Ll-12a2_474,
UK-SP-06,Ll (12a2)_47403,Ll (12a2),,1,,gr_Course_Ll-12a2_474,
UK-SP-06,Ll (12a2)_47404,Ll (12a2),,1,,gr_Course_Ll-12a2_474,
UK-SP-06,Ce (12a3)_47500,Ce (12a3),,1,,gr_Course_Ce-12a3_475,
UK-SP-06,Bi (12P)_47600,Bi (12P),,1,,gr_Course_Bi-12P_476,
UK-SP-06,Bi (12P)_47601,Bi (12P),,1,,gr_Course_Bi-12P_476,
UK-SP-06,Bi (12P)_47602,Bi (12P),,1,,gr_Course_Bi-12P_476,
UK-SP-06,Bi (12P)_47603,Bi (12P),,1,,gr_Course_Bi-12P_476,
UK-SP-06,Bi (12P)_47604,Bi (12P),,1,,gr_Course_Bi-12P_476,
UK-SP-06,Ar (12T)_47700,Ar (12T),,1,,gr_Course_Ar-12T_477,
UK-SP-06,Ar (12T)_47701,Ar (12T),,1,,gr_Course_Ar-12T_477,
UK-SP-06,Ar (12T)_47702,Ar (12T),,1,,gr_Course_Ar-12T_477,
UK-SP-06,Ar (12T)_47703,Ar (12T),,1,,gr_Course_Ar-12T_477,
UK-SP-06,Ar (12T)_47704,Ar (12T),,1,,gr_Course_Ar-12T_477,
UK-SP-06,Rs (12A)_47800,Rs (12A),,1,,gr_Course_Rs-12A_478,
UK-SP-06,Rs (12A)_47801,Rs (12A),,1,,gr_Course_Rs-12A_478,
UK-SP-06,Rs (12A)_47802,Rs (12A),,1,,gr_Course_Rs-12A_478,
UK-SP-06,Rs (12A)_47803,Rs (12A),,1,,gr_Course_Rs-12A_478,
UK-SP-06,Rs (12A)_47804,Rs (12A),,1,,gr_Course_Rs-12A_478,
UK-SP-06,Fs (12a1)_47900,Fs (12a1),,1,,gr_Course_Fs-12a1_479,
UK-SP-06,Fs (12a1)_47901,Fs (12a1),,1,,gr_Course_Fs-12a1_479,
UK-SP-06,Fs (12a1)_47902,Fs (12a1),,1,,gr_Course_Fs-12a1_479,
UK-SP-06,Fs (12a1)_47903,Fs (12a1),,1,,gr_Course_Fs-12a1_479,
UK-SP-06,Ma (12a2)_48000,Ma (12a2),,1,,gr_Course_Ma-12a2_480,
UK-SP-06,Ma (12a2)_48001,Ma (12a2),,1,,gr_Course_Ma-12a2_480,
UK-SP-06,Ma (12a2)_48002,Ma (12a2),,1,,gr_Course_Ma-12a2_480,
UK-SP-06,Ma (12a2)_48003,Ma (12a2),,1,,gr_Course_Ma-12a2_480,
UK-SP-06,Ma (12a2)_48004,Ma (12a2),,1,,gr_Course_Ma-12a2_480,
UK-SP-06,Ll (12a3)_48100,Ll (12a3),,1,,gr_Course_Ll-12a3_481,
UK-SP-06,Ll (12a3)_48101,Ll (12a3),,1,,gr_Course_Ll-12a3_481,
UK-SP-06,Ll (12a3)_48102,Ll (12a3),,1,,gr_Course_Ll-12a3_481,
UK-SP-06,Ll (12a3)_48103,Ll (12a3),,1,,gr_Course_Ll-12a3_481,
UK-SP-06,Ll (12a3)_48104,Ll (12a3),,1,,gr_Course_Ll-12a3_481,
UK-SP-06,En (12S)_48200,En (12S),,1,,gr_Course_En-12S_482,
UK-SP-06,En (12S)_48201,En (12S),,1,,gr_Course_En-12S_482,
UK-SP-06,Ma (12S)_48300,Ma (12S),,1,,gr_Course_Ma-12S_483,
UK-SP-06,Ma (12S)_48301,Ma (12S),,1,,gr_Course_Ma-12S_483,
UK-SP-06,Ma (12S)_48302,Ma (12S),,1,,gr_Course_Ma-12S_483,
UK-SP-06,Ps (12P)_48400,Ps (12P),,1,,gr_Course_Ps-12P_484,
UK-SP-06,Re (12S)_48500,Re (12S),,1,,gr_Course_Re-12S_485,
UK-SP-06,Re (12T)_48600,Re (12T),,1,,gr_Course_Re-12T_486,
UK-SP-06,Ps (12S)_48700,Ps (12S),,1,,gr_Course_Ps-12S_487,
UK-SP-06,Sc (12S)_48800,Sc (12S),,1,,gr_Course_Sc-12S_488,
UK-SP-06,Sc (12S)_48801,Sc (12S),,1,,gr_Course_Sc-12S_488,
UK-SP-06,Sc (12S)_48802,Sc (12S),,1,,gr_Course_Sc-12S_488,
UK-SP-06,Ps (12T)_48900,Ps (12T),,1,,gr_Course_Ps-12T_489,
UK-SP-06,Rs (13U)_49000,Rs (13U),,1,,gr_Course_Rs-13U_490,
UK-SP-06,Rs (13U)_49001,Rs (13U),,1,,gr_Course_Rs-13U_490,
UK-SP-06,Rs (13U)_49002,Rs (13U),,1,,gr_Course_Rs-13U_490,
UK-SP-06,Rs (13U)_49003,Rs (13U),,1,,gr_Course_Rs-13U_490,
UK-SP-06,Rs (13U)_49004,Rs (13U),,1,,gr_Course_Rs-13U_490,
UK-SP-06,Cp (13L)_49100,Cp (13L),,1,,gr_Course_Cp-13L_491,
UK-SP-06,Cp (13L)_49101,Cp (13L),,1,,gr_Course_Cp-13L_491,
UK-SP-06,Cp (13L)_49102,Cp (13L),,1,,gr_Course_Cp-13L_491,
UK-SP-06,Cp (13L)_49103,Cp (13L),,1,,gr_Course_Cp-13L_491,
UK-SP-06,Cp (13L)_49104,Cp (13L),,1,,gr_Course_Cp-13L_491,
UK-SP-06,Ar (13R)_49200,Ar (13R),,1,,gr_Course_Ar-13R_492,
UK-SP-06,Ar (13R)_49201,Ar (13R),,1,,gr_Course_Ar-13R_492,
UK-SP-06,Ar (13R)_49202,Ar (13R),,1,,gr_Course_Ar-13R_492,
UK-SP-06,Ar (13R)_49203,Ar (13R),,1,,gr_Course_Ar-13R_492,
UK-SP-06,Ar (13R)_49204,Ar (13R),,1,,gr_Course_Ar-13R_492,
UK-SP-06,Bi (13a1)_49300,Bi (13a1),,1,,gr_Course_Bi-13a1_493,
UK-SP-06,Bi (13a1)_49301,Bi (13a1),,1,,gr_Course_Bi-13a1_493,
UK-SP-06,Bi (13a1)_49302,Bi (13a1),,1,,gr_Course_Bi-13a1_493,
UK-SP-06,Bi (13a1)_49303,Bi (13a1),,1,,gr_Course_Bi-13a1_493,
UK-SP-06,Bi (13a1)_49304,Bi (13a1),,1,,gr_Course_Bi-13a1_493,
UK-SP-06,Fr (13a2)_49400,Fr (13a2),,1,,gr_Course_Fr-13a2_494,
UK-SP-06,Fr (13a2)_49401,Fr (13a2),,1,,gr_Course_Fr-13a2_494,
UK-SP-06,Fr (13a2)_49402,Fr (13a2),,1,,gr_Course_Fr-13a2_494,
UK-SP-06,Fr (13a2)_49403,Fr (13a2),,1,,gr_Course_Fr-13a2_494,
UK-SP-06,Fr (13a2)_49404,Fr (13a2),,1,,gr_Course_Fr-13a2_494,
UK-SP-06,Mu (13a3)_49500,Mu (13a3),,1,,gr_Course_Mu-13a3_495,
UK-SP-06,Mu (13a3)_49501,Mu (13a3),,1,,gr_Course_Mu-13a3_495,
UK-SP-06,Mu (13a3)_49502,Mu (13a3),,1,,gr_Course_Mu-13a3_495,
UK-SP-06,Mu (13a3)_49503,Mu (13a3),,1,,gr_Course_Mu-13a3_495,
UK-SP-06,Ge (13U)_49600,Ge (13U),,1,,gr_Course_Ge-13U_496,
UK-SP-06,Ge (13U)_49601,Ge (13U),,1,,gr_Course_Ge-13U_496,
UK-SP-06,Ge (13U)_49602,Ge (13U),,1,,gr_Course_Ge-13U_496,
UK-SP-06,Ge (13U)_49603,Ge (13U),,1,,gr_Course_Ge-13U_496,
UK-SP-06,Ge (13U)_49604,Ge (13U),,1,,gr_Course_Ge-13U_496,
UK-SP-06,Ma (13L)_49700,Ma (13L),,1,,gr_Course_Ma-13L_497,
UK-SP-06,Ma (13L)_49701,Ma (13L),,1,,gr_Course_Ma-13L_497,
UK-SP-06,Ma (13L)_49702,Ma (13L),,1,,gr_Course_Ma-13L_497,
UK-SP-06,Ma (13L)_49703,Ma (13L),,1,,gr_Course_Ma-13L_497,
